id;author_name
3277;Charles Stross
3278;Sara NoviÄ‡
3279;Rachel Maddow
3280;Don Winslow
3281;Stephanie Dray, Laura Kamoie
3282;Cynthia Kadohata
3283;Mike Carey, Bill Willingham, Peter Gross
3284;Preeti Shenoy
3285;Michel Foucault, Robert Hurley
3286;Steven Naifeh, Gregory White Smith
3287;Thomas  Moore
3288;Laurie Notaro
3289;Alice McDermott
3290;Michael Thomas Ford
3291;Elizabeth Ross, ROFry
3292;Alexandre Dumas, David Coward, Auguste Maquet
3293;Mike Mullin
3294;Kim Holden
3295;Trinka Hakes Noble, Steven Kellogg
3296;Dorothy Gilman
3297;Karen Miller
3298;Christiane F., Kai Hermann, Horst Rieck
3299;John             Lewis, Andrew Aydin, Nate Powell
3300;Flannery O'Connor, Robert Fitzgerald
3301;Hugh Laurie
3302;R.K. Narayan, Jhumpa Lahiri
3303;Mark Manson
3304;James Grady
3305;Jussi Adler-Olsen
3306;Jeff Hertzberg, ZoÃ« FranÃ§ois, Mark Luinenburg
3307;V.S. Naipaul
3308;John Locke, C.B. Macpherson
3309;Nicholas Carr
3310;Natasha Solomons
3311;Martin Luther King Jr., Clayborne Carson
3312;Mineko Iwasaki, Rande Brown
3313;Douglas Preston
3314;Scott Snyder, Greg Capullo, Jonathan Glapion, James Tynion IV, Rafael Albuquerque, Jason Fabok, Becky Cloonan, Andy Clarke, Sandu Florea
3315;Howard E. Wasdin, Stephen Templin
3316;Jana Aston
3317;J.D. Horn
3318;Gordon B. Hinckley
3319;Helena Hunting
3320;Irin Carmon, Shana Knizhnik
3321;Jennifer Estep
3322;John Galsworthy
3323;Laurie Faria Stolarz
3324;Jostein Gaarder, James Anderson
3325;George Carlin
3326;Firoozeh Dumas
3327;John P. Kotter
3328;Gene Wolfe
3329;Georgette Heyer
3330;Friedrich A. Hayek
3331;Marko Kloos
3332;William PÃ¨ne du Bois
3333;Donald A. Norman
3334;Cathy Glass
3335;Joanna Weaver
3336;Laura Lippman
3337;Leslye Walton
3338;Joanna Trollope
3339;Anna Lee Waldo
3340;Gemma Malley
3341;Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru
3342;Obert Skye
3343;Stephen E. Robinson
3344;Loreth Anne White
3345;Karen Chance
3346;Lori Brighton
3347;Deb Perelman
3348;J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh
3349;John Foxe, W. Grinton Berry
3350;Rachel Gibson
3351;Michael Dorris
3352;Seanan McGuire
3353;Robert Lynn Asprin
3354;Elizabeth Reyes
3355;Simon Kuper, Stefan Szymanski
3356;Lurlene McDaniel
3357;Sandy   Hall
3358;John Verdon
3359;James L. Ferrell
3360;Betty Friedan, Anna Quindlen
3361;Graham Greene, J.M. Coetzee
3362;Ø¹Ø¨Ø¯Ø§Ù„Ù„Ù‡ Ø§Ù„Ù…ØºÙ„ÙˆØ«
3363;Greg Mortenson, Khaled Hosseini
3364;Meg Jay
3365;Garth Ennis, Steve Dillon, John McCrea
3366;Stephen King, Michael Whelan
3367;David Colbert
3368;Peter H. Reynolds
3369;Ù…Ø­Ù…Ø¯ Ø¹Ø¨Ø¯ Ø§Ù„Ø±Ø­Ù…Ù† Ø§Ù„Ø¹Ø±ÙŠÙÙŠ
3370;Clayton M. Christensen, James Allworth, Karen Dillon
3371;Jon Klassen
3372;Denis Leary
3373;FranÃ§oise Sagan
3374;Corban Addison
3375;John Steakley
3376;Astrid Lindgren, Ilon Wikland, Jill M. Morgan
3377;Jacqueline Wilson, Nick Sharratt
3378;Evan Wright
3379;Hope Jahren
3380;Derek Landy
3381;Patricia Gaffney
3382;Emmy Laybourne
3383;Martha Stewart
3384;Teri Terry
3385;Pramoedya Ananta Toer
3386;Lorrie Moore
3387;Rebecca Forster
3388;Jack London, Andrew Sinclair
3389;Kevin Wignall
3390;Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher
3391;William Shakespeare, David Scott Kastan
3392;Ed Emberley
3393;Jinsei Kataoka, Kazuma Kondou
3394;Linda Lafferty
3395;Robert Harling
3396;David Axton, Dean Koontz
3397;Caralyn Buehner, Mark Buehner
3398;Alessandra Torre
3399;Thomas Paine, Sidney Hook, Jack Fruchtman Jr.
3400;Ã‰mile Zola
3401;David Farland
3402;Suzanne Rindell
3403;Alan Dean Foster
3404;J.M. Darhower
3405;Sara Pennypacker, Marla Frazee
3406;Daniel Abraham
3407;T.S. Eliot, Edward Gorey
3408;Cassie Dandridge Selleck
3409;Geoff Colvin
3410;George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber
3411;Liu Cixin, Joel Martinsen
3412;Pepper Winters
3413;Martin Sixsmith
3414;Jim Benton
3415;Liz Murray
3416;Saul Bellow, Christopher Hitchens
3417;Tony Parsons
3418;Miranda Beverly-Whittemore
3419;John Gribbin
3420;F. Paul Wilson
3421;James Patterson, Chris Tebbetts, Laura Park
3422;David A. Vise
3423;Hans Fallada, Michael Hofmann, Geoff Wilkes
3424;Alwyn Hamilton
3425;C.G. Jung, Joseph L. Henderson, Aniela JaffÃ©, Jolande Jacobi, John Freeman, Marie-Louise von Franz
3426;Gerald N. Lund
3427;Steven  Rowley
3428;Lisa Kleypas, Rosalyn Landor
3429;Louise Doughty
3430;Stephanie Evanovich
3431;Vladimir Nabokov, David Lodge
3432;Nikolai Gogol
3433;Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer
3434;Matthew      Lewis
3435;Arnaldur IndriÃ°ason, Bernard Scudder
3436;Lynda Mullaly Hunt
3437;Jim Cymbala, Dean Merrill
3438;Megan Shepherd
3439;Douglas Adams, Mark Carwardine
3440;Lucy Knisley
3441;Lambert M. Surhone
3442;Shayla Black
3443;Jean-Paul Sartre, Arlette ElkaÃ¯m-Sartre, Annie Cohen-Solal, Carol Macomber
3444;Gloria Steinem
3445;Scott Belsky
3446;Hans Christian Andersen, Rachel Isadora
3447;Rory Stewart
3448;Guy de Maupassant
3449;Sharon Guskin
3450;Rod Campbell
3451;Hannah Harrington
3452;M.J. Arlidge
3453;Kitty French
3454;Vaddey Ratner
3455;Jack Gantos
3456;Ralph Waldo Emerson
3457;Adele Faber, Elaine Mazlish, Kimberly Ann Coe
3458;Joseph Stein, Jerry Bock, Sheldon Harnick
3459;Sydney Taylor
3460;Katharine Graham
3461;Jane Harper
3462;Janet Evanovich, Charlotte Hughes
3463;Kahlil Gibran, Anthony R. Ferris
3464;Rolf Potts
3465;J.C. Reed
3466;Matthew Mather
3467;Nujood Ali, Delphine Minoui, Linda Coverdale
3468;David Auburn
3469;Robert A. Heinlein, Damon Knight
3470;Robert A. Caro
3471;Roald Dahl
3472;Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier
3473;Steven Hall
3474;Sonali Deraniyagala
3475;Andrew Solomon
3476;Barbara Park, Denise Brunkus
3477;Maud Hart Lovelace, Lois Lenski
3478;Sara Zarr
3479;Diane Mott Davidson
3480;James  Jones
3481;Michael Moore
3482;Gerda Weissmann Klein
3483;Rudyard Kipling, Jerry Pinkney
3484;George R.R. Martin, Elio M. GarcÃ­a Jr., Linda Antonsson
3485;Nando Parrado, Vince Rause
3486;Kimberly Brubaker Bradley, Ù…Ø±Ø¶ÛŒÙ‡ ÙˆØ±Ø´ÙˆØ³Ø§Ø²
3487;Thomas Mann, Joachim Neugroschel
3488;ZoÃ« Heller
3489;Dorothea Benton Frank
3490;CLAMP, Anita Sengupta
3491;G.P. Ching
3492;Rhys Bowen
3493;Bruce Degen
3494;Elizabeth Haydon
3495;Amin Maalouf, Russell Harris
3496;NoViolet Bulawayo
3497;Marian Potter
3498;Scott Cunningham
3499;Cath Crowley
3500;John Steptoe
3501;Robert Greene
3502;Molly Wizenberg
3503;Martin E.P. Seligman
3504;John Lawrence Peterson, Roberta Carter Clark
3505;Peggy Parish, Barbara Siebel Thomas
3506;Cynthia Voigt
3507;James Alexander Thom
3508;Cristin Terrill
3509;Kimberly Rae Miller
3510;Kathleen Winsor
3511;John  Stephens
3512;Doug Stanton
3513;Yuna Kagesaki
3514;Patricia Polacco
3515;Tiffany Reisz
3516;William  Kennedy
3517;Paul Theroux
3518;Warren Ellis, Darick Robertson
3519;Liz Moore
3520;Lloyd Jones
3521;Giada De Laurentiis, Victoria Pearson
3522;John Patrick Shanley
3523;Cate Tiernan
3524;Laurie Fabiano
3525;SÃ¸ren Kierkegaard, Alastair Hannay
3526;Amelia Atwater-Rhodes
3527;Peggy Parish, Wallace Tripp
3528;Thor Heyerdahl
3529;Albert Einstein, Nigel Calder, Robert W. Lawson
3530;Anna Maxted
3531;Siobhan Vivian
3532;David James Duncan
3533;Shawn Achor
3534;Timothy J. Keller, Kathy  Keller
3535;Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair
3536;Matsuri Hino
3537;Arturo PÃ©rez-Reverte, Margaret Jull Costa
3538;Janet Stevens, Hans Christian Andersen
3539;F. Scott Fitzgerald, Matthew J. Bruccoli
3540;Tyler Oakley
3541;Laurence Sterne, Melvyn New
3542;Giles Andreae, Guy Parker-Rees
3543;Mia Ikumi, Reiko Yoshida
3544;Emily M. Danforth
3545;Neil Gaiman, P. Craig Russell
3546;Sue Klebold
3547;John Locke, Peter Laslett, Raymond Geuss
3548;David  Arnold
3549;Barbara Claypole White
3550;Nick Cutter
3551;Pablo Neruda, Stephen Tapscott
3552;Amy Bloom
3553;Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay
3554;Sarah Mlynowski
3555;Julie Gregory
3556;Paulette Jiles
3557;Devdutt Pattanaik
3558;Anthony Hope
3559;Tammy Falkner
3560;J.P. Delaney
3561;Louis Sachar
3562;Jim Butcher, Mark Powers, Ardian Syaf
3563;Alex Kava
3564;Brian Jacques, Allan Curless
3565;M.O. Walsh
3566;Mika Waltari, Ø°Ø¨ÛŒØ­â€ŒØ§Ù„Ù„Ù‡ Ù…Ù†ØµÙˆØ±ÛŒ
3567;Marie Force
3568;Neil Gaiman, Mark Buckingham
3569;Tayeb Salih, Denys Johnson-Davies
3570;Doris Lessing
3571;Ã‰ric-Emmanuel Schmitt
3572;Harold S. Kushner
3573;Susan Coolidge
3574;Philip G. Zimbardo
3575;Nancy Pickard
3576;Clive Cussler, Michael Pritchard
3577;Rusty Young, Thomas McFadden
3578;Fuyumi Soryo
3579;Alice Waters
3580;Michelle Richmond
3581;Marv Wolfman, George PÃ©rez
3582;John Hodgman
3583;Astrid Lindgren, Patricia Crampton, Trina Schart Hyman
3584;Jo NesbÃ¸, Neil Smith
3585;Elisabeth Naughton
3586;Tan Twan Eng
3587;Arina Tanemura
3588;Claudia Rankine
3589;Sarah Prineas, Antonio Javier Caparo
3590;Michael Azerrad
3591;Rosalind Miles
3592;Guy Delisle
3593;Courtney Maum
3594;Michael E. Porter
3595;Wayne A. Grudem
3596;Sarah Andersen
3597;R. Scott Bakker
3598;Kristin Kimball
3599;Melissa Landers
3600;Laura Ruby
3601;Marcus Samuelsson
3602;Stephanie Garber
3603;Cheryl Rainfield
3604;Ahmad Fuadi
3605;Rick Atkinson
3606;Jo Walton
3607;Garr Reynolds
3608;Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker
3609;Josh Kaufman
3610;Scott  Hawkins
3611;Joel Osteen
3612;Jennifer L. Holm
3613;Mary Beth Chapman, Steven Curtis Chapman
3614;Sylvia Plath, Karen V. Kukil
3615;Jill Conner Browne
3616;Debra Dean
3617;Hannu Rajaniemi
3618;Ludwig Wittgenstein
3619;Jeph Loeb, Jim Lee, Scott Williams
3620;Spencer Quinn
3621;Caroline Knapp
3622;Kalayna Price
3623;Edith Wharton, Mary Gordon
3624;Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale
3625;Steven Callahan
3626;Howard Schultz, Joanne Gordon
3627;Laurence Rees
3628;Slavomir Rawicz
3629;Durjoy Datta, Maanvi Ahuja
3630;Robyn Carr
3631;JosÃ© Mauro de Vasconcelos, Ù‚Ø§Ø³Ù… ØµÙ†Ø¹ÙˆÛŒ
3632;Ivan Doig
3633;Steve Martini
3634;Gloria Levine
3635;Walter Mosley
3636;Michael Rosen, Jane Ray
3637;Jim Thompson
3638;Mary Elizabeth Braddon
3639;Jodi Lynn Anderson
3640;Amanda Foreman
3641;A.C. Gaughen
3642;Bill Willingham, Mark Buckingham, Steve Leialoha, Tony Akins, Jimmy Palmiotti
3643;Machado de Assis
3644;Robert Shea, Robert Anton Wilson
3645;Alexander Gordon Smith
3646;Michael Chabon, Jay Ryan
3647;Nancy Thayer
3648;Poppy Z. Brite
3649;Alan W. Watts
3650;Ramez Naam
3651;Kathleen E. Woodiwiss
3652;Dorie Greenspan, Alan    Richardson
3653;Aya Nakahara, Pookie Rolf
3654;Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome
3655;Kristin Levine
3656;Phillip C. McGraw
3657;Hidekaz Himaruya
3658;Andrew Stanton, Walt Disney Company
3659;Herman Parish, Lynn Sweat
3660;Eric Schmidt, Jonathan Rosenberg
3661;JosÃ© Maria de EÃ§a de QueirÃ³s, Ester de Lemos
3662;Amy Gentry
3663;Amanda Grange
3664;Miranda Hart
3665;Tim Hamilton, Ray Bradbury
3666;Maki Minami
3667;Hiroshi Sakurazaka, æ¡œå‚æ´‹, Alexander O. Smith, Joseph Reeder
3668;Wanda GÃ¡g
3669;Ella Carey
3670;Philip C. Stead, Erin E. Stead
3671;Smith Henderson
3672;Lisa Jackson
3673;Erskine Caldwell, Lewis Nordan
3674;Kate Summerscale
3675;Loretta Chase
3676;L. Frank Baum
3677;Glenn Beck
3678;Larry Bird, Earvin Johnson, Jackie MacMullan
3679;Tony Hillerman
3680;Camilla LÃ¤ckberg
3681;Cammie McGovern
3682;Susan Abulhawa
3683;Melissa Nathan
3684;Misty Bernall
3685;Rita Golden Gelman
3686;Lauren Blakely
3687;Elizabeth Bard
3688;David Foster Wallace, Michael Pietsch
3689;Confucius, D.C. Lau
3690;Pamela Des Barres, Dave Navarro
3691;Giuseppe Tomasi di Lampedusa, Archibald Colquhoun
3692;Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas
3693;Patricia Briggs, Eileen Wilks, Karen Chance, Sunny
3694;Sara Douglass
3695;Sandra Gulland
3696;Ø­Ø³Ù† Ø§Ù„Ø¬Ù†Ø¯ÙŠ
3697;Adam Gidwitz
3698;Alisa Valdes, Alisa Valdes-Rodriguez
3699;Luke Rhinehart
3700;Krista Ritchie, Becca Ritchie
3701;James Patterson, Jill Dembowski, Elijah Wood, Spencer Locke
3702;Eleanor Coerr, Ronald Himler
3703;Josephine Tey
3704;AnaÃ¯s Nin
3705;Sandra Brown, Stephen Lang
3706;ØºØ³Ø§Ù† ÙƒÙ†ÙØ§Ù†ÙŠ
3707;Mark Mathabane
3708;Thomas Malory, EugÃ¨ne Vinaver
3709;ØµÙ„Ø§Ø­ Ø¬Ø§Ù‡ÙŠÙ†, ÙŠØ­ÙŠÙ‰ Ø­Ù‚ÙŠ
3710;Gene Stratton-Porter
3711;T.M. Frazier
3712;Henry James, Amy Bloom, Pierre A. Walker
3713;Nancy Reagin
3714;Masaru Emoto, David A. Thayne
3715;Jason Mott
3716;Ramachandra Guha
3717;Ryan Holiday
3718;Kate Grenville
3719;Ben Carson, Cecil Murphey
3720;Linda Williams, Megan Lloyd
3721;R.C. Sproul
3722;Carole Radziwill
3723;Nancy E. Shaw, Margot Apple
3724;Leo Tolstoy, Isai Kamen, Doris Lessing
3725;Julia Child
3726;Bruno Ernst, M.C. Escher, John E. Brigham
3727;Steve Perry
3728;Al Ries, Jack Trout
3729;J.B. Salsbury
3730;Hazel Gaynor
3731;Gary Keller, Jay Papasan
3732;Jacqueline Wilson, Nick Sharratt, Sue Heap
3733;Omar Tyree
3734;Alisa Kwitney, Neil Gaiman
3735;Marc Guggenheim, Alex Maleev, Stephen King
3736;Paul Pen, Simon Bruni
3737;America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere
3738;Phaedra Patrick
3739;Jodi Meadows
3740;William Kamkwamba, Bryan Mealer
3741;Paul O. Zelinsky
3742;Katherine Addison
3743;Adam Makos, Larry Alexander
3744;Neil Gaiman, Yoshitaka Amano
3745;John Cheever
3746;Neil Simon
3747;V.S. Ramachandran, Sandra Blakeslee, Oliver Sacks
3748;Drew Barrymore
3749;Mario Benedetti
3750;Tamara Ireland Stone
3751;James Andrew Miller, Tom Shales
3752;James C. Collins, Morten T. Hansen
3753;Richelle Mead, Emma Vieceli, Leigh Dragoon
3754;Mem Fox, Jane Dyer
3755;Jessica Verday
3756;P.B. Kerr
3757;J.K. Rowling, Joel Holland
3758;R.S. Grey
3759;Ø¹Ø²Ø§Ù„Ø¯ÙŠÙ† Ø´ÙƒØ±ÙŠ ÙØ´ÙŠØ±
3760;Isa Chandra Moskowitz, Terry Hope Romero, Sara Quin
3761;Joan Bauer
3762;A.M. Homes
3763;Christopher Yost, Pasqual Ferry, Orson Scott Card
3764;Naomi Wolf
3765;Anonymous, Lane T. Dennis, Wayne A. Grudem
3766;Douglas E. Richards
3767;MiklÃ³s Nyiszli, TibÃ¨re Kremer, Bruno Bettelheim, Richard Seaver
3768;Kathryn Jackson, Byron Jackson, Gustav Tenggren
3769;Gustave Flaubert, Robert Baldick, Geoffrey Wall
3770;Mike Birbiglia
3771;Phil Robertson, Mark Schlabach
3772;Raditya Dika
3773;Marion Zimmer Bradley, Diana L. Paxson
3774;Tara Sue Me
3775;Jonah Berger
3776;Terry McMillan
3777;Joe Navarro, Marvin Karlins
3778;Lauren Willig
3779;Stephen Sondheim, Hugh Wheeler, Christopher Godfrey Bond
3780;ShÅ«saku EndÅ, William Johnston
3781;Rachel Ward
3782;Bruce Springsteen
3783;Wednesday Martin
3784;Margot Lee Shetterly
3785;John Locke
3786;Gary Chapman, D. Ross Campbell
3787;Henry James, Michael Cunningham
3788;Carl R. Rogers, Peter D. Kramer
3789;Masami Tsuda, Darcy Lockman, Jack Niida
3790;Howard Jacobson
3791;Iris Rainer Dart
3792;David Almond
3793;David Hume
3794;Maxwell Maltz
3795;Mary Lawson
3796;Leslie Marmon Silko
3797;Brian K. Vaughan, Cliff Chiang, Matthew Wilson
3798;Deborah Ellis
3799;Stephen Clarke
3800;Frantz Fanon, Jean-Paul Sartre, Richard Philcox, Homi K. Bhabha
3801;Bruce H. Wilkinson, David Kopp
3802;Anne Frank, Susan Massotty
3803;Robert Jackson Bennett
3804;Bruce Coville
3805;Lauren Henderson, Chris Manby, Sarah Mlynowski, Jill A. Davis, Stella Duffy, Lisa Jewell, Marian Keyes, Sophie Kinsella, AdÃ¨le Lang, Carole Matthews, Anna Maxted, Megan McCafferty, Alisa Valdes, Isabel Wolff, Meg Cabot, Jessica Adams, Louise Bagshawe, Emily Barr, Jenny Colgan, Lynda Curnyn, Jennifer Weiner
3806;Irvin D. Yalom, Nicola Ferguson
3807;C.S. Friedman
3808;David R. Gillham
3809;MoliÃ¨re
3810;Jennifer Niven
3811;James D. Watson
3812;Jamie Oliver
3813;Shoichi Aoki, Mark Sanders, Shoich Aoki
3814;Mary Westmacott, Agatha Christie
3815;Fiona Carnarvon
3816;S.M. Stirling
3817;Bethany McLean, Peter Elkind
3818;John Shors
3819;Brian Coffey, Dean Koontz
3820;Kurt Cobain
3821;Mary Downing Hahn
3822;Bill Willingham, Mark Buckingham, Steve Leialoha, Shawn McManus, Andrew Pepoy
3823;Italo Calvino, William Weaver, Î‘Î½Ï„Î±Î¯Î¿Ï‚ Î§ÏÏ…ÏƒÎ¿ÏƒÏ„Î¿Î¼Î¯Î´Î·Ï‚, Î•Î»ÎµÏ…Î¸ÎµÏÎ¯Î± ÎšÎ¿ÏˆÎ¹Î´Î¬
3824;Clifford D. Simak
3825;Henri J.M. Nouwen
3826;Charles Wheelan
3827;Addison Moore
3828;Laura Wiess
3829;Judith Krantz
3830;Sandra Dallas
3831;Janne Teller, Martin Aitken
3832;Brian Azzarello, Eduardo Risso
3833;Liz Kessler, Sarah Gibb
3834;Sarah Hepola
3835;Joe Hart
3836;Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth
3837;Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton
3838;Morgan Rice
3839;KÅbÅ Abe, E. Dale Saunders
3840;Mario Vargas Llosa, Helen R. Lane
3841;Warren Ellis, Darick Robertson, Rodney Ramos
3842;James  Hankins
3843;Amy Zhang
3844;Sheldon Vanauken, C.S. Lewis
3845;Anna Jean Mayhew
3846;Jennifer Ashley
3847;Stephen Hunter
3848;Kendra Elliot
3849;Esther Earl, Lori Earl, Wayne Earl, John Green
3850;Pauline RÃ©age, Sabine d'Estree
3851;Sean Patrick
3852;George Bernard Shaw, Alan Jay Lerner
3853;Elizabeth Norris
3854;Kate DiCamillo
3855;Mark Millar, J.G. Jones, Brian K. Vaughan
3856;Chris Claremont, John Byrne
3857;Noam Chomsky, Edward S. Herman
3858;Astrid Lindgren, Gerry Bothmer
3859;Horace Walpole
3860;Julia Pierpont
3861;Anne Sexton, Maxine Kumin
3862;David Hackett Fischer
3863;Waris Dirie, Cathleen Miller
3864;Tom Peters, Robert H. Waterman Jr.
3865;James Patterson, Emily Raymond
3866;Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff
3867;Eric Blehm
3868;Lisa Tawn Bergren
3869;Isaac Asimov, Bob E. Flick, Jim Gallant
3870;Saul Bellow, Luciano Bianciardi
3871;Erica Jong
3872;Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke
3873;Rashmi Bansal
3874;Nickolas Butler
3875;Mireille Guiliano
3876;Laura Whitcomb
3877;pleasefindthis, Iain S. Thomas, Jon Ellis
3878;Natasha Anders
3879;Charlotte BrontÃ«
3880;Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell
3881;Angela Elwell Hunt, Tim Jonke
3882;John Eldredge, Brent Curtis
3883;William Carlos Williams, Charles Tomlinson
3884;Ali Smith
3885;Thomas Hardy, Patricia Ingham
3886;Lesley Livingston
3887;Franklin Foer
3888;Fernando Pessoa, Richard Zenith
3889;Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh
3890;Anne Lamott, Sam Lamott
3891;Manning Marable
3892;Marlo Morgan
3893;Bert Dodson
3894;Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, IÃ±aki Miranda, Mike Allred
3895;Len Deighton
3896;Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation
3897;Ø¨Ù‡Ø§Ø¡ Ø·Ø§Ù‡Ø±
3898;Keary Taylor
3899;Flann O'Brien
3900;Suzanne Wright
3901;HergÃ©, Leslie Lonsdale-Cooper, Michael Turner
3902;Ottessa Moshfegh
3903;Nicholas Ganz, Tristan Manco
3904;Ed Young
3905;Anita Amirrezvani
3906;Victoria Schwab
3907;Anne Rampling, Anne Rice
3908;Mary-Jane Knight, Rick Riordan
3909;G. Willow Wilson
3910;Robert Foster, J.R.R. Tolkien
3911;Lucinda Riley
3912;Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad
3913;Uwem Akpan
3914;Elly Griffiths
3915;Henning Mankell, Ebba Segerberg
3916;Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang
3917;Harold McGee
3918;Jodee Blanco
3919;Gemma Burgess
3920;Lama Surya Das
3921;Edie Claire
3922;Kim van Alkemade
3923;David Byrne
3924;Heather Burch
3925;Nicky Cruz, Jamie Buckingham
3926;August Wilson
3927;Richard Wurmbrand
3928;Lynda Cohen Loigman
3929;Daniel Coyle, John Farrell
3930;Elizabeth Little
3931;Carrie Anne Noble
3932;David Simon
3933;Benedict Freedman, Nancy Freedman
3934;Connor Franta
3935;Rene Denfeld
3936;Paul  Hoffman
3937;Katie Cotugno
3938;Adam Gopnik
3939;Tyler Hamilton, Daniel Coyle
3940;Isabel Allende, Oliver Brock, Frank Wynne
3941;Samad Behrangi
3942;Robertson Davies
3943;Alan    Richardson, Karen Tack
3944;Catherine Bybee
3945;Dick Riley, Pam McAllister, Bruce Cassiday
3946;L.A. Casey
3947;Walter Lord, Nathaniel Philbrick
3948;Brady Udall
3949;Richard Russo, Arthur Morey
3950;Donald Ray Pollock
3951;Saroo Brierley
3952;Orhan Pamuk
3953;Clare Naylor, Mimi Hare
3954;Charles Dickens, Patricia Ingham, Hablot Knight Browne
3955;Matthew Desmond
3956;Genevieve Cogman
3957;Melissa Anelli, J.K. Rowling
3958;Francisco X. Stork
3959;Tere Liye
3960;Jeffrey Brown
3961;Daniel C. Dennett
3962;C.J. Box
3963;Jill Alexander Essbaum
3964;Amanda Brown
3965;Susan Dennard
3966;Gavin Menzies
3967;Hope Larson, Madeleine L'Engle
3968;Liza Klaussmann
3969;Ludwig Wittgenstein, G.E.M. Anscombe
3970;Claire Contreras
3971;Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod
3972;Will Durant
3973;Elaine Pagels
3974;Vince Flynn, Kyle Mills, Armand Schultz
3975;American Psychiatric Association
3976;Kiyohiko Azuma, ã‚ãšã¾ ãã‚ˆã²ã“
3977;Black Elk, John G. Neihardt
3978;Sara Ryan
3979;Jean de Brunhoff
3980;Michael Frayn
3981;Tom Standage
3982;Karen   White
3983;Robert Hicks
3984;Randy Alcorn, Alex Kendrick, Stephen Kendrick
3985;Kate DiCamillo, Yoko Tanaka
3986;Ù…Ø­Ù…Ø¯ Ø§Ù„Ù…Ù†Ø³ÙŠ Ù‚Ù†Ø¯ÙŠÙ„, Mohamed Mansi Qandil
3987;Stephen R. Lawhead
3988;Ø­Ø³Ù† ÙƒÙ…Ø§Ù„
3989;Dolen Perkins-Valdez
3990;Beth Moore
3991;Jack Welch, John A. Byrne, Mike Barnicle
3992;Ø®Ø§Ù„Ø¯ Ø§Ù„Ø¨Ø§ØªÙ„ÙŠ
3993;Anita Brookner
3994;Aristotle, Joe Sachs
3995;Emily Murdoch
3996;Jill Murphy
3997;Cynthia Rylant, Stephen Gammell
3998;Siri Hustvedt
3999;Todd J. McCaffrey
4000;Ken Robinson, Lou Aronica
4001;William C. Dietz
4002;Billy Collins
4003;Jennifer Crusie, Bob Mayer
4004;Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna
4005;Laurent Binet
4006;Kate Andersen Brower
4007;Lori Nelson Spielman
4008;Thomas Mann, John E. Woods, T.J. Reed
4009;Anton Chekhov
4010;T.A. Barron
4011;Iris Murdoch, Mary Kinzie
4012;L. Ron Hubbard
4013;Carol Burnett
4014;Samuel Shem, John Updike
4015;AyÅŸe Kulin, John W. Baker
4016;Keri Smith
4017;Aleksandr Solzhenitsyn, Edward E. Ericson Jr.
4018;Heinrich Harrer
4019;Suzanne Weyn
4020;Larry Levin
4021;Thomas E. Sniegoski
4022;Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein
4023;Robert  Beatty
4024;Alan Dean Foster, George Lucas
4025;Sarah Turnbull
4026;AmÃ©lie Nothomb
4027;Angela Johnson
4028;Christopher Chabris, Daniel Simons
4029;Steve Toltz
4030;Ramit Sethi
4031;Jeff Wheeler
4032;Charles Bernard Nordhoff, James Norman Hall
