id;book_id;books_count;authors_id;pub_year;title_id;reviews_count
830;6931356;53;542;2010;830;11130
831;1295102;38;310;2008;831;4950
832;268602;101;543;1995;832;4462
833;5355;112;69;1994;833;1337
834;4502877;1;3;2008;834;9189
835;204042;49;544;1999;835;1207
836;13227454;89;545;2012;836;14583
837;13262783;66;546;2012;837;15539
838;8648;79;56;1991;838;3217
839;24128;1088;547;1596;839;2616
840;402093;120;548;1975;840;3075
841;42900;52;306;2006;841;5926
842;16096824;54;281;2015;842;25463
843;13584236;31;25;2012;843;6275
844;293595;42;549;1989;844;3318
845;6393631;28;550;2009;845;6516
846;5472;51;551;1950;846;1293
847;5161;48;552;1996;847;1095
848;12555;79;94;2001;848;2871
849;402013;67;553;1999;849;3833
850;13538873;88;554;2012;850;20150
851;43448;111;555;1979;851;6055
852;25899336;80;556;2016;852;15933
853;139463;49;265;1990;853;3689
854;22290;87;149;1999;854;4657
855;1625;861;121;1601;855;
856;12936;73;27;2000;856;9480
857;902;38;557;1978;857;7814
858;15839976;83;558;2014;858;15775
859;3227063;48;559;2008;859;4025
860;30868;48;79;1988;860;5259
861;15745950;58;155;2013;861;11348
862;17332218;34;278;2014;862;7261
863;301736;148;560;1988;863;1326
864;10967;76;109;2001;864;5048
865;10628;119;561;1978;865;2038
866;126232;109;562;1974;866;2205
867;3867;96;563;2005;867;9622
868;19302;215;564;1945;868;2615
869;2967752;127;565;2006;869;15335
870;2199;40;566;2005;870;5875
871;7091488;59;150;2010;871;5325
872;11989;388;567;1947;872;3494
873;78418;97;257;1999;873;4863
874;13547180;35;568;2012;874;8593
875;305234;62;569;2007;875;6591
876;420297;55;570;1941;876;845
877;27712;218;571;1979;877;4303
878;13912;59;572;1998;878;1100
879;41681;534;573;1906;879;4750
880;2800905;52;574;2008;880;5830
881;63697;124;575;1985;881;4238
882;92364;144;113;1978;882;1990
883;78433;103;95;2000;883;5908
884;23164983;29;111;2014;884;14221
885;359770;43;576;1999;885;3589
886;17235026;69;577;2014;886;14701
887;77013;134;472;1930;887;5508
888;98573;33;578;1955;888;1570
889;35729;57;306;2006;889;5559
890;29580;146;210;1953;890;1675
891;91477;59;315;2001;891;5269
892;15751404;68;102;2011;892;7317
893;870;37;579;2002;893;1103
894;64216;98;304;1989;894;2610
895;7815;57;580;2005;895;7729
896;80660;98;581;2003;896;11369
897;112537;151;353;1973;897;2773
898;43758;100;156;1988;898;1921
899;53835;836;582;1920;899;5051
900;61535;104;335;1976;900;2460
901;4965;20;583;2001;901;8124
902;32508;130;363;1992;902;
903;667;460;584;1938;903;7096
904;10140661;50;585;2011;904;7192
905;8073;28;586;1978;905;1782
906;6643090;65;587;2010;906;11386
907;5598113;73;588;2009;907;3560
908;10909;69;52;2006;908;5101
909;9067850;66;32;2011;909;4900
910;51964;64;589;2005;910;6878
911;32692;112;58;1992;911;2445
912;6427;76;158;1996;912;4045
913;327847;63;590;1931;913;1009
914;21611;98;591;1974;914;4340
915;10585;125;592;1994;915;2296
916;7603;69;593;2003;916;6576
917;944073;82;594;2006;917;5521
918;114955;121;172;2002;918;2434
919;7354;95;595;1993;919;4044
920;22318578;94;596;2011;920;17320
921;18460392;74;597;2015;921;21192
922;231604;95;598;1997;922;3098
923;17402605;85;599;2007;923;7165
924;10964693;78;91;2011;924;10634
925;16527;126;600;1998;925;3142
926;22609317;58;601;2015;926;9278
927;270730;22;602;2004;927;7239
928;17675462;64;193;2012;928;20296
929;547094;26;603;1954;929;4383
930;1736739;87;604;2008;930;14175
931;20588698;71;605;2014;931;7732
932;76865;63;606;2001;932;3100
933;6137154;70;256;2009;933;9159
934;17716;187;607;1952;934;3767
935;43035;1085;267;1906;935;3017
936;4978;105;130;2003;936;2874
937;18116;81;50;2000;937;4499
938;16081272;61;608;2012;938;10763
939;15776309;46;609;2013;939;10243
940;18693716;88;88;2014;940;9884
941;11899;138;610;1998;941;4109
942;15858248;34;611;2012;942;11854
943;4136;42;80;1997;943;4509
944;10584;132;58;1996;944;1787
945;9369720;66;173;2011;945;5464
946;13089710;66;73;2012;946;8219
947;11500217;67;612;2011;947;13789
948;187020;49;613;2001;948;3722
949;13895;56;244;1993;949;1864
950;20820994;71;614;2014;950;16701
951;22283;63;149;1999;951;3078
952;9420;80;85;2007;952;2434
953;5091;105;58;2004;953;3945
954;6202690;14;615;2009;954;417
955;9418;93;85;2001;955;2785
956;5544;97;616;1984;956;3500
957;6654313;76;193;2010;957;8784
958;3579;40;107;1908;958;1438
959;7588;766;617;1916;959;3934
960;1166599;2;618;2009;960;2582
961;19089;665;619;1871;961;5292
962;13496084;30;376;2012;962;8186
963;5350;118;69;1997;963;1896
964;30;74;7;1973;964;1565
965;13517535;38;620;2009;965;8939
966;425029;110;621;1986;966;1114
967;11597;131;58;1989;967;1357
968;7968243;55;622;2006;968;4534
969;1911;83;623;2005;969;3277
970;17182126;64;278;2013;970;10160
971;766020;75;624;1995;971;1764
972;32829;1363;625;1864;972;3483
973;6398634;73;626;2009;973;10295
974;216363;196;627;1962;974;7689
975;105992;52;628;1974;975;2510
976;90072;3;629;;976;262
977;15645;856;630;1320;977;3576
978;11559200;64;269;2012;978;11911
979;18816603;64;52;2014;979;11792
980;71811;48;631;2006;980;6493
981;872333;47;632;2006;981;4679
982;40024;70;633;1994;982;4026
983;25489625;36;634;2015;983;13113
984;15997;819;635;1667;984;2645
985;6463967;57;636;2009;985;5659
986;11564;115;58;1999;986;3281
987;8621462;138;637;2011;987;24522
988;8253920;39;618;2010;988;2356
989;540020;170;638;1971;989;1439
990;6732019;60;639;2010;990;2938
991;8909152;44;127;2011;991;16114
992;3090465;36;640;2005;992;3641
993;12875258;49;641;2012;993;11579
994;32085;77;642;1972;994;2770
995;11408650;42;643;2011;995;14154
996;6854;67;158;1997;996;2912
997;136116;427;644;1905;997;5087
998;44186;23;645;1971;998;2504
999;37741;66;427;1972;999;2081
1000;10194157;66;646;2012;1000;17829
1001;15797938;114;647;2009;1001;14162
1002;14290364;57;242;2013;1002;12759
1003;61666;90;648;1985;1003;2126
1004;9961796;22;261;2011;1004;13224
1005;3711;115;649;1999;1005;5347
1006;11887020;86;650;2012;1006;6851
1007;35982;33;416;2004;1007;6051
1008;8659601;71;248;2011;1008;5790
1009;15815333;34;651;2013;1009;9534
1010;43070;26;652;1988;1010;598
1011;1379961;76;583;2008;1011;9936
1012;13508607;89;421;2012;1012;11877
1013;411053;88;653;1953;1013;485
1014;8698;119;43;1984;1014;2020
1015;16631;359;654;1927;1015;2993
1016;32263;107;655;2001;1016;3212
1017;17572903;71;88;2012;1017;7820
1018;68487;94;413;1996;1018;2699
1019;414999;172;353;1953;1019;3759
1020;37190;91;656;2004;1020;8372
1021;25460;37;657;2007;1021;10149
1022;20613470;46;281;2014;1022;16235
1023;35231;54;244;1994;1023;1796
1024;6218281;85;658;2009;1024;13444
1025;7214;38;659;2003;1025;3546
1026;10965;59;109;2005;1026;4053
1027;18705209;64;32;2014;1027;12234
1028;26247008;45;180;2016;1028;11983
1029;15704307;28;660;2012;1029;8697
1030;10996342;55;661;2011;1030;9610
1031;4631;208;105;1964;1031;6350
1032;44652;51;662;2006;1032;8486
1033;438492;87;257;2000;1033;3625
1034;91476;59;315;2001;1034;3975
1035;10884;78;103;2007;1035;2489
1036;15842441;37;620;2011;1036;4350
1037;5351;119;69;1998;1037;1912
1038;310459;78;663;1976;1038;3811
1039;5899779;92;664;2009;1039;12184
1040;15790837;32;80;2013;1040;7959
1041;12505;831;665;1868;1041;3312
1042;365;83;43;1987;1042;2408
1043;1809465;96;280;2008;1043;5808
1044;22716447;18;218;2015;1044;7736
1045;18126198;83;12;2014;1045;9213
1046;23453112;39;666;2015;1046;10334
1047;11594337;49;667;2012;1047;9991
1048;108229;62;668;1997;1048;1416
1049;68427;60;278;2005;1049;6438
1050;2118745;83;669;2008;1050;12462
1051;33512;35;670;1998;1051;7065
1052;3720975;59;52;2009;1052;7443
1053;5093;12;671;2004;1053;2508
1054;13125947;51;128;2012;1054;10280
1055;14836;152;672;1981;1055;4917
1056;535441;49;182;2004;1056;3545
1057;5348;114;69;1999;1057;2264
1058;16331;216;153;1930;1058;2199
1059;227651;29;673;1998;1059;5148
1060;315425;44;384;2007;1060;7003
1061;703292;60;674;1958;1061;4782
1062;22918050;63;157;2015;1062;14043
1063;9419;84;85;2002;1063;2306
1064;5890;721;675;1859;1064;5668
1065;25735012;83;192;2015;1065;10254
1066;5821978;50;539;2009;1066;8448
1067;6422;59;158;1998;1067;2527
1068;29209;62;676;1996;1068;4174
1069;6402364;77;74;2009;1069;3949
1070;112750;58;677;2006;1070;8554
1071;234184;65;339;1995;1071;1519
1072;7114761;48;122;2010;1072;4176
1073;5797;650;678;1847;1073;2598
1074;4982;102;53;1959;1074;3241
1075;10625;146;679;1992;1075;1718
1076;25781157;46;680;2016;1076;10214
1077;21326;28;681;2001;1077;2845
1078;1633;115;682;2001;1078;3586
1079;13103;134;683;1993;1079;3229
1080;12294652;33;684;2012;1080;8327
1081;12959233;2;113;2012;1081;6821
1082;19288239;123;305;2013;1082;8264
1083;82970;46;18;1999;1083;3856
1084;59716;465;685;1927;1084;4775
1085;105576;20;686;2004;1085;1786
1086;30281;74;687;1993;1086;4842
1087;19057;79;38;2002;1087;11483
1088;31463;789;688;1874;1088;4277
1089;34507;115;304;1987;1089;
1090;24800;37;689;2000;1090;8113
1091;85379;105;357;1993;1091;690
1092;17288661;91;69;2013;1092;8733
1093;8652190;61;185;2011;1093;3014
1094;17150;501;690;1918;1094;5860
1095;213753;32;691;2006;1095;8461
1096;706;20;692;2004;1096;1378
1097;89375;54;693;2004;1097;3056
1098;17407748;92;35;2012;1098;8692
1099;57854;1265;694;-300;1099;3165
1100;78983;104;695;1979;1100;2779
1101;1609451;53;52;2008;1101;5881
1102;32370;40;181;2003;1102;3148
1103;80568;60;183;2001;1103;2238
1104;25644601;84;25;2015;1104;10218
1105;106;140;101;1969;1105;2283
1106;17267;82;28;1945;1106;3847
1107;80536;50;228;2004;1107;2425
1108;46306;521;696;1835;1108;544
1109;6466909;21;169;2009;1109;191
1110;24445517;41;376;2014;1110;14224
1111;31101;41;509;1999;1111;877
1112;77392;5;107;1915;1112;2357
1113;51893;970;697;1883;1113;2185
1114;156538;434;698;1854;1114;5470
1115;11330361;43;699;2011;1115;6978
1116;7913305;45;700;2010;1116;4023
1117;8650;121;68;1995;1117;2426
1118;9593913;73;212;2013;1118;12202
1119;13890;56;244;1996;1119;1517
1120;21348;942;701;-560;1120;1441
1121;394535;102;83;1985;1121;7307
1122;12751687;57;154;2012;1122;7499
1123;13440;2;58;1985;1123;1251
1124;22206;67;149;2002;1124;2586
1125;6969361;21;686;2009;1125;2421
1126;263145;25;702;2005;1126;1192
1127;91478;46;315;2002;1127;3137
1128;61975;99;703;1968;1128;2385
1129;1081560;3;704;2007;1129;46
1130;17788401;21;376;2014;1130;15257
1131;47401;143;705;1998;1131;3437
1132;293101;43;706;1977;1132;1567
1133;11713;58;707;1992;1133;3308
1134;13639050;38;585;2012;1134;3449
1135;11012;1101;708;1914;1135;4078
1136;5941033;74;709;2009;1136;8255
1137;227865;119;172;2003;1137;1900
1138;43933;119;710;2001;1138;3738
1139;17660;109;58;1987;1139;1854
1140;5287473;53;711;2010;1140;7766
1141;13099738;33;712;2010;1141;3270
1142;816;3;309;1999;1142;4342
1143;16102004;47;713;2013;1143;7381
1144;14249;51;79;2000;1144;5233
1145;5204;52;714;1996;1145;2557
1146;102920;37;715;1993;1146;1659
1147;7842288;76;140;2010;1147;6614
1148;12391521;47;716;2011;1148;5455
1149;14865;65;52;2005;1149;3872
1150;15159;102;717;1995;1150;1344
1151;6858;51;158;2000;1151;2085
1152;13624688;61;106;2012;1152;8697
1153;33456;38;491;2006;1153;5640
1154;1301;39;636;2003;1154;4030
1155;334123;99;718;2003;1155;4093
1156;611298;28;719;2007;1156;3328
1157;763362;86;720;1981;1157;1176
1158;42697;79;721;1958;1158;1442
1159;77163;30;722;1994;1159;1790
1160;2052;238;723;1939;1160;3884
1161;4799;155;23;1945;1161;3926
1162;11230081;32;724;2011;1162;5874
1163;65119;83;257;2000;1163;2962
1164;11250053;57;725;2012;1164;11419
1165;17314430;42;726;2013;1165;7550
1166;3293821;81;280;2009;1166;4142
1167;6656;1579;727;1308;1167;2745
1168;48757;67;728;1982;1168;3027
1169;13047090;44;495;2012;1169;9018
1170;13104080;45;433;2013;1170;11511
1171;28078;65;729;2003;1171;2952
1172;114954;100;172;2005;1172;1592
1173;25074850;111;730;2015;1173;9763
1174;26893819;59;731;2016;1174;11573
1175;179064;34;732;2003;1175;8818
1176;21671;97;503;2001;1176;2836
1177;7619057;73;733;2010;1177;9979
1178;62446;927;734;1881;1178;1565
1179;16690;105;266;1966;1179;2783
1180;6642715;85;735;2010;1180;10114
1181;6423;54;158;1999;1181;2225
1182;13596166;82;58;2013;1182;9627
1183;13154150;30;736;2010;1183;1630
1184;46164;406;5;1933;1184;3615
1185;306654;46;737;1984;1185;3440
1186;92517;70;320;1945;1186;1835
1187;13586707;9;738;2011;1187;10235
1188;368593;106;739;2007;1188;4101
1189;43877;138;740;1996;1189;3517
1190;10054335;49;741;2011;1190;9257
1191;61179;89;742;1970;1191;2540
1192;7824322;89;743;2011;1192;15153
1193;439173;49;744;1996;1193;3165
1194;6578293;84;280;2009;1194;4248
1195;13602426;43;745;2012;1195;8100
1196;18130;66;93;1973;1196;2139
1197;13615258;10;12;2012;1197;4769
1198;22822858;55;746;2015;1198;15267
1199;156534;19;747;2003;1199;2434
1200;10803121;45;278;2011;1200;5303
1201;7981206;55;150;2011;1201;6231
1202;60792;87;748;1985;1202;1752
1203;12000020;41;749;2012;1203;19200
1204;17184;941;750;1897;1204;3699
1205;10374;120;751;1985;1205;4406
1206;1428;25;26;1994;1206;3055
1207;62111;553;752;1812;1207;1785
1208;133266;122;58;1990;1208;1039
1209;13486122;50;753;2012;1209;3917
1210;77390;203;107;1909;1210;3004
1211;824204;90;754;1930;1211;1033
1212;16176440;59;755;2013;1212;9664
1213;31360;52;56;1996;1213;2021
1214;338798;842;756;1922;1214;5077
1215;816953;40;310;1998;1215;3553
1216;3273;20;757;2003;1216;7740
1217;11901;68;156;1990;1217;2997
1218;17309;40;758;1986;1218;1576
1219;16113791;35;759;2012;1219;6230
1220;24612118;50;760;2015;1220;10342
1221;22695;54;427;1998;1221;3424
1222;138959;88;761;1945;1222;2012
1223;46654;78;210;1953;1223;1087
1224;771;75;762;1999;1224;1563
1225;131123;75;257;2000;1225;2680
1226;6424;70;158;2001;1226;1833
1227;5391115;44;574;2009;1227;3118
1228;91479;42;315;2003;1228;2503
1229;786256;39;763;1993;1229;1148
1230;902715;66;594;2007;1230;2589
1231;898885;48;764;2007;1231;8842
1232;6425;57;765;2002;1232;1871
1233;150037;62;257;2001;1233;1935
1234;67920;36;766;1973;1234;1271
1235;55030;93;648;1980;1235;1833
1236;22288;60;149;2005;1236;3775
1237;37095;98;767;1987;1237;2028
1238;4952;53;345;2006;1238;6741
1239;23878;269;76;1981;1239;3996
1240;1848444;13;768;1891;1240;538
1241;10587120;21;769;2011;1241;5847
1242;17262100;65;268;2013;1242;7249
1243;60400;89;770;2004;1243;5991
1244;5152478;56;179;2009;1244;7981
1245;5354;107;69;2000;1245;1511
1246;45112;84;413;1997;1246;2846
1247;228296;146;771;1967;1247;2256
1248;59219;130;772;1984;1248;2350
1249;140974;59;244;1998;1249;1334
1250;412732;113;214;1958;1250;2346
1251;6468666;39;574;2010;1251;3418
1252;11869272;59;773;2012;1252;9324
1253;152380;162;774;1934;1253;3295
1254;887877;48;493;2007;1254;3979
1255;139253;67;775;1984;1255;6923
1256;1971304;72;776;2008;1256;8465
1257;1421990;56;777;2007;1257;6298
1258;31456;116;124;1980;1258;2733
1259;334643;66;494;2003;1259;1798
1260;7510;60;778;2002;1260;1628
1261;10611;142;58;1987;1261;3048
1262;112;116;101;1976;1262;1374
1263;8855321;55;779;2011;1263;6831
1264;18006496;36;281;2015;1264;14430
1265;15197;25;344;1991;1265;2392
1266;310258;54;780;1962;1266;2282
1267;40331;45;158;2003;1267;1786
1268;12987977;40;122;2012;1268;4986
1269;16213;67;781;1994;1269;3904
1270;9557;124;305;1999;1270;4207
1271;17465453;72;31;2012;1271;9304
1272;8600;38;782;2003;1272;4230
1273;30264;56;783;2004;1273;4184
1274;196970;3;784;1986;1274;1509
1275;2832909;53;109;2009;1275;5051
1276;7488244;41;785;2011;1276;7458
1277;73186;52;786;1988;1277;1377
1278;13888;53;244;2005;1278;1410
1279;13083;59;787;2002;1279;3953
1280;12914;830;788;-17;1280;1804
1281;13503109;56;328;2012;1281;6656
1282;17803;127;270;2004;1282;5322
1283;227265;43;789;1992;1283;4332
1284;6584188;48;539;2010;1284;4129
1285;10194514;52;790;2012;1285;7483
1286;111450;103;791;2001;1286;3502
1287;147732;19;792;1977;1287;1048
1288;9014;109;465;1979;1288;3980
1289;172327;66;257;2001;1289;2322
1290;12930;56;27;2004;1290;6721
1291;42898;52;306;2007;1291;3930
1292;5413;22;793;2005;1292;482
1293;83369;44;794;2007;1293;8420
1294;43369;83;795;2007;1294;3989
1295;17029526;42;530;2013;1295;
1296;15860;97;68;2004;1296;2686
1297;10798416;59;796;2012;1297;9595
1298;59263;80;718;2004;1298;1656
1299;9566;40;797;1980;1299;2462
1300;49465;43;798;2004;1300;5570
1301;1110;104;69;2005;1301;2266
1302;8235178;56;799;2011;1302;9649
1303;347852;94;800;1978;1303;1689
1304;99383;40;315;2004;1304;2307
1305;297249;56;801;1942;1305;2391
1306;16171291;65;802;2013;1306;7882
1307;10600242;56;803;2011;1307;7362
1308;17927395;39;281;2016;1308;22700
1309;9439303;56;804;2010;1309;4137
1310;85301;69;268;2008;1310;6978
1311;5191;77;805;1998;1311;3878
1312;11762;81;806;1985;1312;3908
1313;42389;68;807;1992;1313;2067
1314;22463;1004;808;1859;1314;1729
1315;25179;40;809;2003;1315;5024
1316;2731276;70;810;2008;1316;12981
1317;5171;43;811;2000;1317;2178
1318;51504;131;812;1971;1318;2766
1319;469571;106;83;1992;1319;4810
1320;3586;117;813;1914;1320;328
1321;1237398;46;814;1997;1321;776
1322;29127;73;815;1968;1322;3358
1323;769483;98;816;2005;1323;4392
1324;781110;27;179;2000;1324;4773
1325;1914973;56;334;2008;1325;6945
1326;22551730;46;505;2015;1326;8719
1327;77270;1306;817;1894;1327;2330
1328;18144124;1;818;2013;1328;7187
1329;6295;47;819;1956;1329;1255
1330;170548;82;820;1997;1330;1260
1331;11192642;51;821;2011;1331;3235
1332;360;107;43;1992;1332;1788
1333;10883;30;103;2003;1333;1386
1334;8366402;59;822;2011;1334;9640
1335;60510;71;823;2005;1335;9467
1336;304027;52;306;2007;1336;4273
1337;64222;65;304;2004;1337;
1338;323355;343;824;1830;1338;5349
1339;813214;35;58;1980;1339;1440
1340;17683;30;315;2005;1340;2618
1341;18966819;63;558;2015;1341;7737
1342;47989;62;304;2002;1342;
1343;34506;117;304;1986;1343;
1344;6516450;61;102;2009;1344;3896
1345;25574782;12;825;2015;1345;8964
1346;944076;60;594;2008;1346;2853
1347;20926278;76;58;2014;1347;8563
1348;7779;37;190;1954;1348;1122
1349;817791;35;636;2006;1349;3368
1350;47624;69;494;2001;1350;2247
1351;13139;72;183;2006;1351;3104
1352;6690979;17;826;2007;1352;1036
1353;13206900;40;191;2015;1353;17494
1354;51497;32;827;1886;1354;644
1355;13027304;13;828;2012;1355;421
1356;3428935;67;829;2008;1356;3891
1357;29797;193;830;1678;1357;2166
1358;220968;107;336;2005;1358;2638
1359;12893742;60;32;2012;1359;4324
1360;472343;105;58;2008;1360;4435
1361;1278752;121;421;2006;1361;7094
1362;13891;59;244;2000;1362;1340
1363;91474;31;315;2006;1363;2077
1364;17876;12;831;1864;1364;1647
1365;37380;138;832;1940;1365;4830
1366;16131484;68;317;2014;1366;10731
1367;43545;109;833;1958;1367;3169
1368;34484;81;304;1992;1368;1978
1369;368468;51;834;1999;1369;4032
1370;38990;42;835;2006;1370;6685
1371;1713426;85;836;2007;1371;3748
1372;16031620;6;837;2012;1372;5771
1373;125404;64;838;1980;1373;1786
1374;7743175;33;618;2012;1374;4883
1375;12700353;75;839;2012;1375;11471
1376;7823678;71;280;2010;1376;3395
1377;147074;2;158;2002;1377;39
1378;25019;72;840;1998;1378;4547
1379;13136;103;841;2002;1379;2128
1380;15195;80;344;1986;1380;4733
1381;27003;4;842;2001;1381;8521
